timestamps,TP9,AF7,AF8,TP10,Right AUX,Estimulo
216897.305,48.828,34.180,47.852,47.363,-2.441,0
216897.309,45.898,26.367,48.340,40.039,58.105,0
216897.313,27.344,24.902,35.156,29.297,56.641,0
216897.317,27.344,34.668,24.902,44.922,52.734,0
216897.320,28.320,27.344,20.996,36.133,83.496,0
216897.324,31.738,22.461,32.227,18.066,5.859,0
216897.328,37.598,30.273,43.457,27.832,-54.199,0
216897.332,29.785,28.320,31.250,33.203,19.043,0
216897.336,39.062,24.902,18.555,50.293,61.035,0
216897.340,52.734,26.367,34.668,64.941,29.785,0
216897.344,42.480,31.250,43.945,38.574,4.395,0
216897.348,27.344,30.273,24.902,19.043,28.320,0
216897.352,31.250,26.367,20.996,27.344,29.297,0
216897.356,36.621,28.320,41.504,28.320,41.016,0
216897.360,30.273,27.832,33.203,20.020,47.363,0
216897.363,34.180,27.832,19.531,29.785,20.996,0
216897.367,31.738,28.320,32.715,44.434,38.086,0
216897.371,27.344,27.344,45.410,40.039,33.203,0
216897.375,27.344,23.438,40.527,34.180,38.086,0
216897.379,20.508,10.742,36.133,33.691,11.719,0
216897.383,22.949,11.230,32.715,35.156,9.277,0
216897.387,30.762,26.855,26.855,39.062,21.484,0
216897.391,24.414,28.320,27.832,37.109,13.672,0
216897.395,18.555,33.203,26.855,41.504,29.785,0
216897.399,24.414,35.156,23.438,36.133,-11.719,0
216897.402,25.879,29.785,34.668,28.809,-23.438,0
216897.406,24.902,32.227,32.715,34.668,-0.488,0
216897.410,28.320,31.738,28.809,35.645,-6.836,0
216897.414,28.809,26.367,43.457,27.832,-1.953,0
216897.418,28.320,17.578,37.109,20.508,-7.324,0
216897.422,25.391,10.742,33.203,22.949,28.320,0
216897.426,25.391,14.648,41.992,31.250,65.430,0
216897.430,29.297,19.043,28.809,39.551,33.203,0
216897.434,44.434,26.855,18.555,46.387,2.441,0
216897.438,46.875,35.645,24.414,40.039,10.254,0
216897.442,27.832,32.715,30.273,37.598,19.531,0
216897.445,29.785,38.086,43.457,39.551,28.320,0
216897.449,33.203,38.086,46.875,36.621,34.180,0
216897.453,21.973,21.484,41.504,31.250,40.039,0
216897.457,24.902,12.207,41.016,24.902,56.641,0
216897.461,34.180,8.789,33.203,30.273,36.133,0
216897.465,48.340,16.602,22.949,44.434,2.441,0
216897.469,55.176,33.203,39.551,42.480,19.043,0
216897.473,34.180,39.551,50.781,35.645,39.062,0
216897.477,23.926,41.016,43.945,29.785,-7.324,0
216897.481,23.926,35.645,42.480,32.715,8.301,0
216897.485,26.367,26.367,48.828,39.551,20.508,0
216897.488,38.574,35.156,54.688,45.898,-14.648,0
216897.492,43.457,46.387,52.246,59.570,-0.977,0
216897.496,31.250,32.715,34.180,54.199,47.363,0
216897.500,18.555,12.207,18.066,32.227,25.391,0
216897.504,20.508,12.207,13.672,29.785,5.371,0
216897.508,35.645,27.832,28.320,39.062,39.551,0
216897.512,41.992,31.738,44.922,35.645,32.227,0
216897.516,29.297,27.344,32.227,32.715,44.434,0
216897.520,19.043,24.902,27.832,26.855,30.273,0
216897.524,23.926,25.391,43.457,35.156,9.277,0
216897.527,27.344,28.320,36.133,41.016,35.645,0
216897.531,35.645,29.785,28.320,39.551,53.223,0
216897.535,44.922,36.133,39.062,46.387,36.621,0
216897.539,35.645,33.691,46.875,43.457,28.320,0
216897.543,31.738,37.598,48.340,41.016,33.691,0
216897.547,28.320,28.320,33.203,28.809,9.766,0
216897.551,21.973,17.578,28.320,20.508,5.859,0
216897.555,33.203,34.668,40.527,35.645,29.297,0
216897.559,46.387,37.109,44.434,41.504,32.227,0
216897.563,48.340,31.250,35.645,36.133,18.555,0
216897.567,44.922,30.762,26.855,33.203,5.371,0
216897.570,36.133,33.691,36.621,36.621,38.574,0
216897.574,41.016,44.922,56.641,46.875,99.121,0
216897.578,44.922,44.922,62.500,45.898,96.680,0
216897.582,39.062,28.809,47.852,41.992,70.801,0
216897.586,37.598,20.508,28.320,41.016,75.195,0
216897.590,36.133,23.438,16.602,31.250,80.078,0
216897.594,30.762,19.531,13.672,20.996,44.922,0
216897.598,23.926,20.020,20.996,18.066,-26.855,0
216897.602,34.180,31.250,36.133,26.367,-29.297,0
216897.606,43.457,33.691,43.945,40.527,11.230,0
216897.610,39.551,32.227,40.039,44.434,19.531,0
216897.613,48.340,41.992,44.434,41.016,24.902,0
216897.617,47.852,38.574,41.992,48.828,44.434,0
216897.621,53.223,35.645,26.367,64.453,58.105,0
216897.625,53.223,29.785,19.043,43.457,65.430,0
216897.629,36.621,16.113,23.926,21.973,63.477,0
216897.633,33.203,18.555,29.785,20.508,54.688,0
216897.637,25.391,24.902,37.598,16.113,42.969,0
216897.641,21.484,27.832,43.945,20.508,68.359,0
216897.645,31.738,28.320,41.504,25.391,72.754,0
216897.649,41.504,33.203,37.109,33.203,47.363,0
216897.652,48.828,38.086,29.297,33.203,31.738,0
216897.656,52.246,40.527,25.879,40.039,10.254,0
216897.660,52.246,41.504,26.367,50.781,20.508,0
216897.664,42.480,35.645,37.598,42.480,36.133,0
216897.668,24.414,21.973,42.480,33.691,51.270,0
216897.672,11.719,10.254,29.785,11.230,73.730,0
216897.676,11.719,11.230,33.203,5.859,47.363,0
216897.680,20.020,20.020,29.785,20.020,30.762,0
216897.684,35.156,33.203,21.484,29.297,50.781,0
216897.688,45.410,44.434,36.133,32.715,29.297,0
216897.692,35.645,44.922,30.762,35.645,40.527,0
216897.695,29.297,35.645,26.367,41.016,89.355,0
216897.699,33.691,24.414,40.527,29.785,62.012,0
216897.703,23.926,21.973,37.598,10.254,0.000,0
216897.707,11.719,20.996,31.738,8.789,0.488,0
216897.711,11.719,21.973,20.996,18.555,3.906,0
216897.715,14.648,21.973,13.184,27.344,-0.977,0
216897.719,18.555,21.973,26.367,29.785,-9.277,0
216897.723,27.832,26.855,38.574,34.180,0.488,2
216897.727,28.809,22.949,35.156,31.250,20.020,0
216897.731,36.133,18.555,31.738,35.156,29.785,0
216897.735,42.480,27.344,30.273,31.738,32.715,0
216897.738,25.391,31.738,31.250,22.461,42.969,0
216897.742,20.508,31.250,38.086,28.809,65.918,0
216897.746,25.879,33.203,43.945,29.297,54.688,0
216897.750,24.902,31.250,42.480,22.461,2.930,0
216897.754,22.461,20.508,30.273,18.555,8.789,0
216897.758,27.344,11.719,27.344,21.973,55.176,0
216897.762,28.809,15.137,29.297,24.414,58.105,0
216897.766,33.203,24.414,27.832,41.992,92.285,0
216897.770,37.109,28.809,34.668,64.453,124.023,0
216897.774,32.715,27.832,32.715,41.016,104.980,0
216897.777,25.391,27.344,39.062,14.648,109.863,0
216897.781,30.762,32.227,51.270,29.297,150.879,0
216897.785,38.574,33.691,45.410,35.645,140.137,0
216897.789,41.992,32.227,38.574,35.156,84.961,0
216897.793,42.480,32.227,30.762,34.180,67.871,0
216897.797,33.691,28.809,18.555,24.902,59.082,0
216897.801,21.973,21.973,18.555,30.273,65.430,0
216897.805,27.344,22.461,29.297,39.551,56.641,0
216897.809,42.969,21.973,32.715,42.480,16.113,0
216897.813,41.504,20.996,41.504,41.992,-7.324,0
216897.817,37.598,26.855,34.180,34.668,-10.742,0
216897.820,36.133,29.785,30.273,32.715,0.977,0
216897.824,38.086,32.715,36.133,28.809,1.953,0
216897.828,35.156,31.738,25.879,26.855,8.789,0
216897.832,30.273,29.297,11.719,26.855,56.152,0
216897.836,24.902,27.344,16.602,19.043,55.664,0
216897.840,33.203,22.461,32.227,33.691,35.645,0
216897.844,39.551,22.949,32.227,38.086,19.531,0
216897.848,25.391,26.855,34.180,24.902,7.812,0
216897.852,16.113,24.414,36.621,29.297,-17.090,0
216897.856,26.855,23.438,28.320,38.574,3.906,0
216897.860,35.156,27.832,23.926,40.527,32.715,0
216897.863,38.086,36.133,25.391,37.109,28.320,0
216897.867,40.039,32.715,29.785,39.062,21.973,0
216897.871,36.133,23.438,34.668,49.805,29.785,0
216897.875,32.715,27.344,33.691,44.434,3.418,0
216897.879,32.227,25.391,33.691,21.973,0.488,0
216897.883,36.621,28.809,45.410,32.715,62.500,0
216897.887,41.504,30.762,50.293,50.293,49.316,0
216897.891,41.504,21.973,43.457,40.527,40.039,0
216897.895,38.086,21.973,32.715,36.133,41.504,0
216897.899,32.715,27.344,23.926,38.086,12.207,0
216897.902,34.180,29.785,28.320,32.715,-6.836,0
216897.906,37.598,33.203,38.574,37.109,0.488,0
216897.910,31.738,29.785,31.250,48.828,4.883,0
216897.914,33.203,23.926,19.531,45.410,38.086,0
216897.918,39.062,30.762,20.508,36.133,105.469,0
216897.922,34.668,30.273,28.809,33.203,146.484,0
216897.926,28.320,22.461,37.109,29.297,148.926,0
216897.930,30.762,23.438,44.434,36.621,118.652,0
216897.934,36.621,32.715,43.945,52.246,76.172,0
216897.938,41.504,42.480,30.273,51.758,77.148,0
216897.942,41.992,44.922,29.297,38.574,67.383,0
216897.945,26.367,28.320,36.621,24.414,61.035,0
216897.949,23.926,21.484,26.855,19.043,68.359,0
216897.953,30.273,29.785,32.227,19.043,67.871,0
216897.957,21.484,25.391,40.527,24.902,82.031,0
216897.961,17.090,28.320,30.762,29.785,66.895,0
216897.965,28.320,39.551,33.691,36.621,59.570,0
216897.969,24.414,25.391,35.156,33.203,72.754,0
216897.973,20.020,15.137,22.949,29.785,66.895,0
216897.977,16.113,20.020,23.926,30.762,91.309,0
216897.981,26.367,35.156,36.621,51.758,74.219,0
216897.985,35.645,46.387,26.367,47.852,38.086,0
216897.988,20.508,30.273,23.438,14.160,18.066,0
216897.992,20.996,23.438,43.945,22.461,38.086,0
216897.996,33.203,30.762,46.387,39.062,47.852,0
216898.000,34.668,29.785,29.297,38.086,36.621,0
216898.004,23.926,22.461,13.184,30.762,41.016,0
216898.008,18.555,20.996,23.438,29.785,61.523,0
216898.012,31.250,21.973,43.457,34.180,105.469,0
216898.016,39.062,25.879,50.293,41.016,91.309,0
216898.020,29.785,29.297,42.480,33.203,61.523,0
216898.024,25.391,33.203,34.180,27.832,92.285,0
216898.027,20.020,32.227,32.227,29.785,92.285,0
216898.031,21.484,32.227,29.785,25.391,20.996,0
216898.035,33.691,36.133,21.484,28.809,29.785,0
216898.039,27.832,20.020,13.672,27.344,84.961,0
216898.043,19.531,16.113,29.297,18.555,30.273,0
216898.047,20.996,22.461,42.480,18.555,26.855,0
216898.051,28.320,16.602,35.156,21.973,49.316,0
216898.055,31.250,24.414,26.855,28.809,73.730,0
216898.059,31.250,41.992,28.320,30.273,55.664,0
216898.063,28.809,40.039,31.738,29.297,31.250,0
216898.067,21.484,28.809,21.484,17.090,52.734,0
216898.070,22.461,29.297,22.461,10.254,29.785,0
216898.074,20.508,23.926,33.203,8.301,-7.324,0
216898.078,22.949,15.137,31.738,6.836,1.465,0
216898.082,31.738,18.066,32.227,19.531,66.406,0
216898.086,35.156,24.902,31.738,28.320,99.609,0
216898.090,35.645,28.320,23.438,27.832,53.223,0
216898.094,48.828,26.855,25.391,46.387,36.133,0
216898.098,57.617,27.344,35.645,60.059,24.414,0
216898.102,47.363,33.691,32.715,35.645,41.992,0
216898.106,34.668,33.203,18.555,19.531,43.457,0
216898.110,25.391,24.414,17.578,28.320,4.395,0
216898.113,23.438,21.973,31.250,30.762,8.301,0
216898.117,24.902,27.832,19.531,25.391,-5.859,0
216898.121,31.738,32.715,4.883,31.250,-3.418,0
216898.125,34.180,26.855,21.973,38.086,48.340,0
216898.129,35.645,23.926,41.016,41.992,53.223,0
216898.133,36.621,27.344,42.480,50.781,40.039,0
216898.137,37.598,27.832,45.898,42.480,6.836,0
216898.141,40.527,28.809,50.781,26.855,-4.883,0
216898.145,35.645,26.855,39.062,29.785,55.176,0
216898.149,27.344,18.555,11.230,27.344,35.156,0
216898.152,33.203,19.531,8.301,27.344,14.648,0
216898.156,47.852,28.320,32.227,40.527,40.039,0
216898.160,52.246,28.809,35.645,50.293,75.195,0
216898.164,44.434,28.809,22.949,53.223,55.176,0
216898.168,42.480,28.320,26.855,55.664,40.039,0
216898.172,47.363,23.438,46.875,50.781,60.547,0
216898.176,46.875,22.461,46.875,51.758,49.805,0
216898.180,46.875,26.855,27.832,42.969,61.035,0
216898.184,40.527,25.879,18.066,25.391,26.855,0
216898.188,38.574,26.367,39.062,32.715,19.531,0
216898.192,39.062,26.855,43.945,35.156,30.273,0
216898.195,36.133,30.273,22.461,32.715,9.277,0
216898.199,35.156,32.227,20.996,41.504,49.805,0
216898.203,32.227,23.926,23.926,38.086,42.969,0
216898.207,24.902,18.066,22.949,27.344,15.625,0
216898.211,33.203,21.484,36.133,41.016,49.805,0
216898.215,43.945,33.203,32.715,52.246,41.016,0
216898.219,30.762,25.879,17.578,33.203,28.320,0
216898.223,25.879,18.066,24.414,25.391,12.695,0
216898.227,43.457,31.250,22.461,24.414,-46.875,0
216898.231,36.133,36.133,21.484,26.367,-60.059,0
216898.235,19.043,32.715,41.992,34.180,8.789,0
216898.238,20.508,28.809,49.316,24.414,47.363,0
216898.242,27.832,25.879,44.922,24.902,12.695,0
216898.246,30.273,25.879,34.180,44.922,19.531,0
216898.250,20.996,19.531,24.414,42.480,32.715,0
216898.254,18.066,15.137,25.879,24.414,50.781,0
216898.258,21.973,21.484,36.133,20.996,36.133,0
216898.262,28.320,30.273,42.480,34.668,4.395,0
216898.266,25.391,32.227,23.926,41.504,33.691,0
216898.270,15.137,25.391,20.508,26.367,32.715,1
216898.274,19.531,28.809,38.086,23.438,5.859,0
216898.277,26.367,24.414,36.133,29.297,18.555,0
216898.281,22.461,14.160,30.762,23.438,39.062,0
216898.285,18.066,20.020,32.715,29.785,39.062,0
216898.289,20.020,20.020,25.879,38.574,23.438,0
216898.293,23.438,20.996,25.879,42.969,36.133,0
216898.297,30.273,27.344,36.621,38.574,16.113,0
216898.301,32.227,28.320,32.715,30.762,11.719,0
216898.305,33.691,28.320,27.832,25.879,16.113,0
216898.309,35.156,30.273,35.156,26.855,-1.465,0
216898.313,32.227,32.715,34.668,40.039,-12.695,0
216898.317,24.902,28.320,26.367,25.879,-71.777,0
216898.320,12.207,23.438,31.738,8.301,-43.945,0
216898.324,12.207,24.902,40.527,20.020,14.648,0
216898.328,19.531,23.438,33.203,25.391,-15.137,0
216898.332,25.879,21.973,21.484,34.668,-12.695,0
216898.336,30.273,26.367,25.879,34.180,32.715,0
216898.340,31.250,27.344,26.855,25.391,20.996,0
216898.344,31.250,17.090,14.648,36.133,-26.855,0
216898.348,35.645,20.996,18.555,33.203,-29.785,0
216898.352,38.086,36.133,31.738,26.855,-4.883,0
216898.356,36.133,41.016,43.945,32.227,25.391,0
216898.360,37.598,37.598,36.621,26.367,-18.066,0
216898.363,33.691,35.645,29.785,29.785,-19.531,0
216898.367,30.762,29.785,36.133,32.715,48.340,0
216898.371,32.715,17.090,30.762,20.020,53.223,0
216898.375,37.109,19.043,29.785,20.020,49.805,0
216898.379,40.527,18.555,25.391,19.043,62.500,0
216898.383,40.527,19.531,19.531,24.902,84.961,0
216898.387,32.227,24.902,16.602,33.691,93.750,0
216898.391,33.203,24.902,15.137,36.133,61.035,0
216898.395,41.504,33.691,32.227,30.273,23.438,0
216898.399,39.062,40.527,38.574,32.227,1.953,0
216898.402,33.203,38.574,35.156,35.156,-53.711,0
216898.406,34.668,37.598,41.992,20.996,-80.566,0
216898.410,37.598,36.133,41.992,23.926,-36.621,0
216898.414,36.621,34.180,24.414,33.691,0.977,0
216898.418,38.574,34.180,11.719,41.992,7.324,0
216898.422,44.922,37.109,11.719,41.992,-4.395,0
216898.426,45.410,35.156,33.691,28.320,4.883,0
216898.430,29.785,18.555,49.805,25.879,35.645,0
216898.434,24.414,12.695,42.480,25.879,37.598,0
216898.438,34.668,23.926,40.039,41.504,-11.230,0
216898.442,30.762,23.926,30.762,50.293,-37.109,0
216898.445,22.949,15.137,14.160,36.133,6.836,0
216898.449,31.250,21.484,17.090,33.691,-2.441,0
216898.453,41.504,31.738,33.203,39.551,-33.203,0
216898.457,34.668,23.926,39.062,36.621,-24.414,0
216898.461,23.926,17.578,38.086,36.133,6.348,0
216898.465,26.855,21.484,40.527,34.668,4.883,0
216898.469,29.297,22.461,41.992,22.949,-9.766,0
216898.473,32.715,20.508,35.645,29.785,30.273,0
216898.477,42.480,30.762,36.133,45.410,20.020,0
216898.481,44.922,35.156,31.738,46.387,32.715,0
216898.485,30.273,26.855,16.602,36.621,55.176,0
216898.488,21.484,23.926,24.414,31.738,36.621,0
216898.492,27.832,24.414,41.016,37.598,55.176,0
216898.496,28.320,26.855,44.922,39.062,4.395,0
216898.500,21.484,19.043,43.945,33.203,-29.297,0
216898.504,19.531,12.695,35.156,23.438,-6.836,0
216898.508,23.438,16.113,26.367,20.996,3.418,0
216898.512,20.996,19.531,17.578,20.996,-9.766,0
216898.516,26.367,30.273,21.973,32.227,-17.090,0
216898.520,32.227,43.457,41.504,52.246,14.648,0
216898.524,21.973,38.574,47.852,43.457,31.250,0
216898.527,13.184,21.973,31.738,20.996,42.969,0
216898.531,16.113,16.602,21.973,18.066,18.066,0
216898.535,32.715,26.367,29.297,29.785,26.855,0
216898.539,37.598,31.250,33.203,34.668,33.203,0
216898.543,28.809,23.438,22.461,37.598,22.461,0
216898.547,28.320,13.184,20.020,42.480,-4.395,0
216898.551,30.762,20.020,28.320,38.574,-9.277,0
216898.555,28.809,30.273,33.203,28.809,25.879,0
216898.559,23.438,20.020,34.668,19.043,25.391,0
216898.563,28.320,10.742,37.598,31.738,59.082,0
216898.567,38.086,19.043,33.691,43.945,81.543,0
216898.570,31.250,24.414,19.531,41.016,34.180,0
216898.574,24.902,21.484,23.438,34.180,27.344,0
216898.578,21.973,20.020,34.180,27.832,72.266,0
216898.582,30.762,27.344,33.203,31.738,61.523,0
216898.586,42.480,25.391,29.297,42.969,31.738,0
216898.590,35.156,19.043,26.855,41.016,25.879,0
216898.594,32.715,23.926,26.367,29.785,40.527,0
216898.598,38.574,22.949,28.809,27.344,51.758,0
216898.602,42.480,25.879,33.203,34.180,46.387,0
216898.606,35.645,32.715,26.367,30.273,30.273,0
216898.610,23.438,34.180,28.320,18.066,65.430,0
216898.613,20.020,27.344,40.527,18.555,99.121,0
216898.617,28.809,25.879,38.574,30.273,83.008,0
216898.621,45.410,31.250,31.250,41.016,98.633,0
216898.625,36.621,25.879,29.785,37.109,96.191,0
216898.629,22.461,20.020,27.344,28.809,74.219,0
216898.633,24.902,24.902,35.645,29.297,68.848,0
216898.637,20.020,19.043,41.504,36.621,70.801,0
216898.641,19.043,13.184,30.273,29.785,61.035,0
216898.645,25.879,22.461,33.691,19.531,25.879,0
216898.649,22.949,30.273,43.457,24.414,47.852,0
216898.652,16.113,32.227,28.320,28.809,54.688,0
216898.656,20.996,27.832,18.555,37.598,7.324,0
216898.660,24.902,24.902,22.949,32.715,-28.809,0
216898.664,23.926,26.855,30.273,29.785,-16.113,0
216898.668,35.156,29.785,41.992,34.668,33.203,0
216898.672,38.086,29.297,40.527,28.809,36.621,0
216898.676,25.879,22.949,26.367,25.391,35.645,0
216898.680,20.996,15.137,25.391,30.273,56.152,0
216898.684,29.785,18.555,39.551,37.598,47.852,0
216898.688,43.457,33.691,32.715,41.504,35.156,0
216898.692,47.852,44.434,23.926,47.852,7.812,0
216898.695,36.621,40.527,31.250,33.691,25.391,0
216898.699,35.156,38.574,37.109,26.855,79.590,0
216898.703,41.992,40.039,38.574,33.203,71.777,0
216898.707,37.109,28.320,30.273,19.043,23.926,0
216898.711,34.180,25.391,22.949,20.996,10.254,0
216898.715,31.250,33.203,34.180,35.645,25.391,0
216898.719,32.715,34.180,43.945,38.574,23.438,0
216898.723,26.367,29.785,34.668,29.297,25.879,0
216898.727,21.973,30.762,35.645,24.414,14.648,0
216898.731,38.086,35.645,42.480,35.156,7.324,0
216898.735,42.480,36.133,35.156,39.062,20.996,0
216898.738,41.992,36.621,39.062,31.738,-3.906,0
216898.742,45.410,34.180,40.527,35.156,16.602,0
216898.746,47.363,35.156,30.762,52.734,65.918,0
216898.750,45.898,35.156,25.391,43.945,79.102,0
216898.754,38.086,28.809,32.227,29.297,90.820,0
216898.758,33.691,20.508,36.133,36.621,83.496,0
216898.762,36.133,23.438,36.133,41.992,65.430,0
216898.766,41.504,36.621,41.992,51.270,59.082,0
216898.770,46.875,40.527,36.621,55.176,48.828,0
216898.774,46.387,32.715,34.180,40.527,41.504,0
216898.777,42.480,28.320,33.691,31.738,42.969,0
216898.781,36.133,30.762,25.879,27.832,5.371,0
216898.785,46.387,35.645,31.738,33.203,18.555,0
216898.789,58.105,34.668,36.621,45.410,71.777,0
216898.793,52.246,35.645,29.297,48.828,76.172,0
216898.797,49.316,34.180,41.992,46.387,45.898,0
216898.801,44.434,27.344,50.293,45.898,53.711,0
216898.805,38.086,34.180,39.551,39.062,89.844,0
216898.809,38.086,36.621,36.133,43.945,89.355,0
216898.813,42.969,40.039,39.551,46.875,59.570,0
216898.817,55.664,44.922,40.039,44.434,31.738,0
216898.820,51.270,31.738,34.180,40.527,18.555,0
216898.824,47.363,28.809,27.832,29.297,8.789,0
216898.828,58.594,41.504,37.109,37.598,-6.348,0
216898.832,51.758,33.203,44.922,38.574,8.301,0
216898.836,34.180,19.043,38.086,28.809,29.785,0
216898.840,30.762,24.414,26.855,30.762,8.301,0
216898.844,36.621,34.668,18.066,37.598,22.461,0
216898.848,33.691,27.832,21.484,39.551,46.387,0
216898.852,33.203,25.879,36.133,53.223,4.395,0
216898.856,36.621,32.227,45.410,51.758,-34.180,0
216898.860,36.133,29.297,47.852,38.086,-4.395,0
216898.863,29.785,24.902,44.922,32.227,19.043,0
216898.867,31.738,31.738,30.273,37.598,40.039,2
216898.871,41.504,43.457,24.902,43.945,39.551,0
216898.875,48.340,44.922,14.648,42.969,0.488,0
216898.879,41.504,38.574,12.207,41.992,4.883,0
216898.883,35.645,30.273,33.691,43.945,52.734,0
216898.887,34.668,27.832,46.875,42.969,61.523,0
216898.891,31.738,27.832,41.504,38.086,42.480,0
216898.895,33.691,28.320,45.410,36.133,66.406,0
216898.899,37.109,25.879,42.969,33.691,48.340,0
216898.902,43.457,25.879,37.598,31.250,35.156,0
216898.906,52.246,30.273,27.344,45.898,56.152,0
216898.910,45.898,31.250,16.113,48.828,51.270,0
216898.914,33.691,29.785,30.273,44.922,47.363,0
216898.918,36.621,25.391,40.527,46.875,58.594,0
216898.922,39.551,22.461,38.086,32.227,38.086,0
216898.926,30.762,19.043,40.039,20.996,7.324,0
216898.930,24.902,20.508,40.039,25.879,4.883,0
216898.934,29.785,31.250,37.109,33.691,-12.207,0
216898.938,28.320,29.785,24.414,34.180,-19.531,0
216898.942,20.020,19.531,23.438,23.438,-8.789,0
216898.945,19.043,20.996,37.109,25.879,47.852,0
216898.949,24.414,27.832,41.992,34.180,45.410,0
216898.953,23.438,30.762,32.227,28.809,2.930,0
216898.957,24.902,36.133,32.227,30.273,28.809,0
216898.961,43.945,42.480,31.250,43.457,11.230,0
216898.965,47.363,33.691,23.926,41.016,-11.719,0
216898.969,35.156,22.949,35.645,39.062,12.207,0
216898.973,37.598,20.508,42.480,46.875,1.465,0
216898.977,44.434,24.902,33.203,36.133,-42.969,0
216898.981,32.227,28.809,21.973,24.902,-6.836,0
216898.985,20.508,27.344,27.832,28.809,78.613,0
216898.988,17.578,24.414,38.574,25.391,60.547,0
216898.992,13.184,20.508,31.738,21.973,27.832,0
216898.996,20.020,24.414,27.832,35.156,19.043,0
216899.000,31.250,27.344,32.227,42.969,15.625,0
216899.004,34.668,22.949,27.344,35.156,40.527,0
216899.008,39.551,26.855,37.109,35.645,67.871,0
216899.012,41.992,39.062,44.922,49.316,35.645,0
216899.016,38.574,31.738,19.531,57.617,10.742,0
216899.020,31.250,17.578,19.531,38.574,33.691,0
216899.024,23.926,13.672,35.156,10.742,17.578,0
216899.027,18.066,17.578,39.551,3.418,57.617,0
216899.031,17.090,20.996,42.969,17.090,94.727,0
216899.035,23.926,19.043,37.598,25.879,54.688,0
216899.039,37.109,33.203,32.227,40.039,36.621,0
216899.043,46.387,41.016,38.574,43.945,27.344,0
216899.047,32.715,22.949,40.527,27.832,16.113,0
216899.051,33.203,21.484,29.297,32.715,44.922,0
216899.055,43.945,33.203,31.738,42.480,73.242,0
216899.059,38.574,25.391,41.016,38.086,52.246,0
216899.063,36.133,14.648,35.156,43.457,64.453,0
216899.067,30.273,14.160,33.691,27.344,16.602,0
216899.070,25.879,19.043,25.879,11.230,-3.906,0
216899.074,25.879,19.043,21.973,22.949,36.621,0
216899.078,25.391,22.461,22.949,27.832,7.812,0
216899.082,39.551,37.598,27.832,41.016,-1.953,0
216899.086,38.574,35.645,35.156,44.434,11.719,0
216899.090,22.461,25.879,34.180,36.621,29.785,0
216899.094,30.762,26.367,39.062,31.250,36.133,0
216899.098,49.316,30.762,40.039,41.504,-6.348,0
216899.102,42.480,30.273,35.645,48.828,-42.969,0
216899.106,27.344,22.949,31.738,34.180,-74.219,0
216899.110,24.902,28.320,33.691,39.551,-75.195,0
216899.113,36.133,34.668,39.062,38.574,-47.852,0
216899.117,44.434,33.203,32.715,32.715,-21.484,0
216899.121,31.250,28.320,24.902,37.109,8.789,0
216899.125,15.625,27.832,19.531,33.691,-6.348,0
216899.129,19.043,33.691,24.902,37.598,-6.348,0
216899.133,29.297,28.809,38.086,47.852,37.109,0
216899.137,30.273,24.902,33.691,45.898,46.875,0
216899.141,31.738,32.715,44.434,41.504,45.898,0
216899.145,36.621,32.715,53.711,34.668,30.762,0
216899.149,32.227,23.926,36.133,31.738,35.156,0
216899.152,32.227,27.344,22.461,30.273,-3.418,0
216899.156,39.551,38.574,21.484,16.113,-42.480,0
216899.160,41.504,31.738,31.738,16.602,-30.273,0
216899.164,29.297,22.461,38.086,24.902,-13.672,0
216899.168,26.367,29.297,37.109,34.668,9.766,0
216899.172,36.133,33.691,40.527,44.922,32.227,0
216899.176,37.598,28.809,44.434,39.062,69.824,0
216899.180,31.738,21.484,39.062,31.738,87.891,0
216899.184,30.273,20.508,27.832,35.156,63.965,0
216899.188,37.598,29.785,31.250,43.945,24.902,0
216899.192,46.387,35.645,39.062,54.688,19.531,0
216899.195,40.039,29.785,35.156,44.922,38.086,0
216899.199,29.785,31.738,26.855,31.738,-30.273,0
216899.203,39.551,42.480,33.203,31.250,-46.387,0
216899.207,38.574,40.039,39.062,29.785,37.598,0
216899.211,26.367,22.949,24.902,20.020,37.109,0
216899.215,17.090,6.348,23.438,18.066,-30.762,0
216899.219,20.508,9.277,39.062,22.461,-49.805,0
216899.223,28.809,22.461,36.621,23.438,19.531,0
216899.227,31.250,33.203,38.086,32.227,88.379,0
216899.231,37.109,42.480,41.992,38.086,89.355,0
216899.235,42.480,41.016,29.297,42.969,60.059,0
216899.238,36.133,33.691,19.531,44.922,35.645,0
216899.242,26.855,30.273,9.766,23.438,46.387,0
216899.246,26.855,24.902,14.648,8.301,70.801,0
216899.250,25.391,18.066,41.016,14.648,74.707,0
216899.254,23.926,16.113,43.457,22.461,91.797,0
216899.258,35.156,21.973,38.574,34.180,85.938,0
216899.262,38.086,30.762,34.180,37.109,31.738,0
216899.266,33.691,28.320,31.738,43.945,33.691,0
216899.270,43.457,29.297,38.086,45.898,80.566,0
216899.274,44.922,32.715,42.480,48.340,78.613,0
216899.277,31.250,26.855,40.527,46.387,43.457,0
216899.281,25.879,28.320,30.762,20.996,24.902,0
216899.285,22.461,27.832,25.879,15.137,38.574,0
216899.289,21.973,23.926,22.461,23.926,31.250,0
216899.293,29.297,21.973,15.625,31.738,4.883,0
216899.297,36.133,18.555,29.785,31.738,5.371,0
216899.301,45.410,18.066,50.293,38.086,5.371,0
216899.305,46.387,22.949,54.199,50.781,-21.973,0
216899.309,47.363,37.109,45.410,64.453,-48.340,0
