timestamps,TP9,AF7,AF8,TP10,Right AUX,Estimulo
191395.883,23.926,37.598,45.898,15.137,15.625,0
191395.887,19.531,31.738,42.480,29.785,42.969,0
191395.891,25.879,24.414,36.621,42.969,91.797,0
191395.895,26.367,26.855,36.621,40.527,95.215,0
191395.899,12.695,26.367,33.691,32.715,63.477,0
191395.903,9.277,28.320,31.250,24.414,35.645,0
191395.907,15.137,30.273,32.227,26.367,43.457,0
191395.911,19.043,27.832,28.320,23.438,10.742,0
191395.914,15.137,25.391,24.414,16.113,-15.625,0
191395.918,12.695,25.879,22.949,20.508,-40.039,0
191395.922,21.484,26.367,22.949,35.645,5.371,0
191395.926,21.973,25.391,26.367,33.691,62.500,0
191395.930,19.043,27.344,30.273,14.160,-24.902,0
191395.934,15.625,32.227,30.762,18.066,-59.082,0
191395.938,17.578,30.762,34.668,45.898,30.762,0
191395.942,23.926,26.855,37.598,48.340,63.477,0
191395.946,24.902,29.297,32.715,20.996,-1.953,0
191395.950,27.832,33.691,24.414,15.625,-20.020,0
191395.954,33.203,37.598,28.809,41.016,49.805,0
191395.957,36.133,33.691,34.180,58.594,49.805,0
191395.961,29.785,30.762,26.855,37.109,-32.227,0
191395.965,15.625,31.738,27.344,19.043,-28.320,0
191395.969,13.184,32.715,35.156,35.156,5.859,0
191395.973,23.926,30.762,36.621,53.223,66.895,0
191395.977,23.438,29.785,24.902,35.156,52.734,0
191395.981,21.484,35.645,22.949,20.996,5.859,0
191395.985,21.973,31.250,31.738,33.203,7.324,0
191395.989,24.902,25.391,30.762,49.805,20.020,0
191395.993,27.832,30.762,30.762,36.133,50.293,0
191395.997,24.902,35.156,35.645,13.184,18.066,0
191396.000,20.020,32.715,40.039,13.184,12.695,0
191396.004,19.043,25.879,41.504,31.250,62.012,0
191396.008,18.066,26.855,40.039,35.156,50.293,0
191396.012,15.137,30.762,40.039,19.531,-4.883,0
191396.016,11.719,32.715,39.551,16.113,-22.949,0
191396.020,15.625,34.668,35.645,32.715,-28.809,0
191396.024,25.391,33.203,35.156,49.316,12.207,0
191396.028,26.367,32.227,37.598,32.715,54.199,0
191396.032,20.508,29.297,32.715,13.184,10.254,0
191396.036,22.949,27.832,26.855,17.090,-34.668,0
191396.039,26.367,29.297,30.273,31.250,35.645,0
191396.043,23.438,30.273,35.645,25.879,64.453,0
191396.047,21.484,34.668,36.621,12.207,15.137,0
191396.051,15.625,33.691,33.203,18.555,20.996,0
191396.055,15.625,30.762,25.879,37.109,23.926,0
191396.059,20.508,35.156,23.926,43.457,41.992,0
191396.063,16.602,32.227,31.250,18.066,-4.883,0
191396.067,13.184,25.879,37.109,1.465,-83.496,0
191396.071,12.695,25.879,33.691,20.996,-15.137,0
191396.075,20.020,28.320,32.227,32.715,44.922,0
191396.079,17.090,33.691,32.715,14.648,-10.742,0
191396.082,9.766,28.320,25.391,9.766,-18.066,0
191396.086,18.066,21.484,19.043,25.391,2.441,0
191396.090,26.855,29.297,21.973,36.133,56.641,0
191396.094,27.344,36.133,26.855,24.902,77.637,0
191396.098,21.973,33.691,27.344,15.625,6.348,0
191396.102,17.578,27.344,28.320,28.320,-14.160,0
191396.106,20.996,25.879,25.879,39.062,33.691,0
191396.110,21.973,30.762,22.949,23.438,44.434,0
191396.114,17.090,34.668,25.879,3.418,11.230,0
191396.118,14.160,33.691,31.250,8.301,54.688,0
191396.122,13.184,28.809,35.645,31.250,103.516,0
191396.125,17.578,27.832,31.738,30.273,89.355,0
191396.129,20.020,29.785,27.832,13.672,41.992,0
191396.133,14.160,27.344,24.414,15.137,4.395,0
191396.137,10.254,21.484,24.414,28.809,29.785,0
191396.141,17.578,22.461,27.344,34.668,74.707,0
191396.145,16.602,30.273,33.203,18.555,58.105,1
191396.149,18.066,31.738,38.086,17.578,14.160,0
191396.153,19.531,20.996,41.016,24.902,-7.324,0
191396.157,13.184,18.066,39.062,27.344,28.809,0
191396.161,17.578,29.297,38.086,28.320,81.055,0
191396.164,14.648,34.668,36.621,23.926,57.129,0
191396.168,9.766,28.809,32.715,29.297,28.809,0
191396.172,12.207,24.414,30.273,39.062,71.289,0
191396.176,9.766,25.879,33.691,30.273,88.379,0
191396.180,8.789,28.809,41.992,20.996,23.438,0
191396.184,12.207,27.344,42.480,24.902,11.719,0
191396.188,14.648,23.438,44.434,36.621,79.102,0
191396.192,13.672,23.926,42.969,35.156,107.910,0
191396.196,15.137,27.344,38.574,16.113,56.641,0
191396.200,20.508,28.809,41.016,6.836,-19.043,0
191396.204,23.926,29.785,41.016,24.902,-0.977,0
191396.207,26.367,28.809,31.738,39.551,35.156,0
191396.211,27.344,27.344,29.785,24.902,5.371,0
191396.215,25.391,31.738,36.133,20.996,-25.391,0
191396.219,16.602,29.297,34.668,34.668,5.371,0
191396.223,15.137,23.926,26.367,40.527,85.938,0
191396.227,19.531,24.902,26.367,20.996,61.035,0
191396.231,16.113,28.320,33.203,10.254,-14.160,0
191396.235,8.301,26.367,31.738,18.066,6.348,0
191396.239,16.113,22.461,32.715,34.668,62.012,0
191396.243,24.902,27.344,41.016,32.715,16.602,0
191396.247,15.137,37.109,38.086,6.836,-47.363,0
191396.250,6.836,37.109,33.203,4.395,-6.348,0
191396.254,7.812,28.809,35.156,23.438,78.613,0
191396.258,8.789,26.855,31.250,27.344,61.035,0
191396.262,10.742,26.855,32.715,9.277,-9.277,0
191396.266,15.137,30.762,37.598,10.254,-13.672,0
191396.270,17.578,33.691,30.762,33.203,8.301,0
191396.274,20.508,32.715,27.344,46.875,50.293,0
191396.278,25.879,35.156,28.320,26.855,46.387,0
191396.282,29.297,35.645,26.855,12.695,30.273,0
191396.286,26.367,30.273,31.738,29.785,43.945,0
191396.289,27.832,27.832,35.645,42.480,46.875,0
191396.293,29.785,30.762,33.203,33.691,41.504,0
191396.297,27.344,35.645,30.273,20.996,4.883,0
191396.301,23.926,30.762,33.203,22.949,-30.273,0
191396.305,21.973,26.367,36.621,38.574,17.578,0
191396.309,18.555,29.297,36.133,34.668,16.602,0
191396.313,21.973,31.738,33.203,13.184,-32.227,0
191396.317,26.855,28.320,29.785,10.742,-26.855,0
191396.321,17.090,20.020,35.156,30.273,38.574,0
191396.325,11.230,18.066,42.480,39.551,74.707,0
191396.329,14.160,21.973,33.691,21.973,20.020,0
191396.332,10.254,26.367,22.949,8.789,-31.250,0
191396.336,5.859,26.855,29.297,20.996,-12.695,0
191396.340,16.602,26.855,37.109,34.180,51.758,0
191396.344,18.555,25.391,32.715,16.113,18.066,0
191396.348,12.695,20.020,31.738,10.254,-43.457,0
191396.352,11.719,19.043,35.156,29.297,-12.207,0
191396.356,15.137,21.973,37.109,41.016,79.590,0
191396.360,21.484,24.414,37.109,28.809,80.566,0
191396.364,21.973,25.391,27.832,10.742,-0.977,0
191396.368,18.066,22.461,16.113,8.301,15.137,0
191396.372,25.391,16.602,18.066,29.785,94.238,0
191396.375,31.250,23.438,24.414,34.668,66.406,0
191396.379,25.391,32.715,24.414,16.113,-7.324,0
191396.383,20.996,32.227,23.438,13.184,-18.555,0
191396.387,23.926,34.668,24.414,32.227,18.066,0
191396.391,26.367,39.062,23.926,47.363,71.289,0
191396.395,25.879,38.574,29.785,29.785,26.367,0
191396.399,26.855,38.086,41.992,18.555,-14.648,0
191396.403,15.137,34.668,41.504,32.227,39.551,0
191396.407,16.602,29.785,33.691,41.016,66.406,0
191396.411,19.043,30.762,27.832,23.926,16.113,0
191396.414,5.859,30.762,26.367,7.812,-1.953,0
191396.418,1.465,31.250,28.320,16.602,60.059,0
191396.422,8.789,30.762,28.320,40.039,81.055,0
191396.426,13.184,29.297,27.344,37.598,38.086,0
191396.430,14.160,31.250,26.367,17.578,-2.930,0
191396.434,16.113,28.809,22.949,19.043,2.930,0
191396.438,15.137,24.902,22.461,34.668,7.324,0
191396.442,15.625,26.855,25.879,28.809,-11.230,0
191396.446,9.766,28.320,28.809,7.812,-5.371,0
191396.450,12.207,28.320,35.645,9.277,-38.574,0
191396.454,22.461,31.250,45.898,33.691,-10.254,0
191396.457,18.066,31.250,42.480,40.527,36.621,0
191396.461,16.602,31.738,37.598,25.391,10.254,0
191396.465,14.648,27.344,35.156,18.066,7.324,0
191396.469,7.324,20.020,29.297,21.973,14.648,0
191396.473,11.230,20.508,22.949,33.203,39.062,0
191396.477,17.090,25.879,20.508,24.902,18.066,0
191396.481,14.648,28.320,22.461,11.230,2.441,0
191396.485,14.160,28.320,27.344,4.883,3.906,0
191396.489,19.531,28.809,25.391,19.531,29.297,0
191396.493,20.996,23.926,30.273,32.227,65.430,0
191396.497,21.973,24.414,37.109,19.531,14.160,0
191396.500,28.809,27.344,36.621,16.113,-19.043,0
191396.504,30.762,25.879,37.109,34.180,28.320,0
191396.508,18.555,26.855,34.180,34.668,74.707,0
191396.512,15.137,32.227,33.691,13.184,44.922,0
191396.516,17.578,37.598,35.645,8.789,-2.930,0
191396.520,15.137,33.691,33.203,21.484,21.484,0
191396.524,18.555,26.367,24.902,41.016,75.195,0
191396.528,20.020,28.809,13.672,22.949,17.578,0
191396.532,22.949,37.598,17.090,2.441,-36.621,0
191396.536,26.367,36.133,27.344,23.438,-20.508,0
191396.539,29.785,35.645,32.715,37.598,36.133,0
191396.543,30.762,39.551,30.273,19.043,30.273,0
191396.547,34.180,37.598,29.297,4.395,-38.574,0
191396.551,30.762,32.715,26.855,10.742,-45.898,0
191396.555,31.250,29.297,26.367,35.156,-0.488,0
191396.559,28.809,31.250,30.762,33.691,-8.301,0
191396.563,6.348,33.691,30.762,1.465,-65.430,0
191396.567,0.977,31.738,32.227,-0.488,-34.668,0
191396.571,12.207,27.344,36.621,28.809,35.156,0
191396.575,17.090,24.414,36.133,35.645,44.434,0
191396.579,17.090,32.227,25.879,14.648,-31.738,0
191396.582,13.672,34.180,24.902,14.160,-5.859,0
191396.586,11.230,28.809,28.809,26.855,57.129,0
191396.590,21.484,29.785,25.391,32.227,61.523,0
191396.594,28.320,34.180,28.809,22.949,9.277,0
191396.598,24.902,36.133,38.086,17.578,-13.672,0
191396.602,18.555,30.273,41.992,24.902,49.805,0
191396.606,20.020,25.391,39.551,40.039,92.773,0
191396.610,33.203,27.344,38.086,40.527,103.516,0
191396.614,29.785,28.809,40.527,27.832,56.152,0
191396.618,16.602,30.273,41.504,29.785,15.625,0
191396.622,16.602,32.715,37.598,37.109,51.758,0
191396.625,21.484,33.203,33.203,29.785,70.312,0
191396.629,21.973,35.156,31.738,17.578,9.766,0
191396.633,14.648,35.156,34.180,13.184,-5.859,0
191396.637,17.578,31.738,35.645,23.926,62.988,0
191396.641,31.738,33.203,28.320,39.551,104.004,0
191396.645,32.715,38.086,22.461,27.832,45.410,0
191396.649,25.879,34.668,28.320,20.996,17.578,0
191396.653,26.367,29.785,37.598,37.109,44.922,0
191396.657,36.133,30.762,41.504,52.246,98.633,0
191396.661,24.414,30.273,38.086,27.832,69.336,0
191396.664,15.137,29.297,35.645,7.812,0.000,0
191396.668,20.996,30.273,29.297,25.391,-3.418,0
191396.672,21.484,29.785,25.391,45.410,54.688,0
191396.676,22.461,27.344,28.809,36.621,86.914,0
191396.680,16.113,27.344,28.809,16.602,19.531,0
191396.684,13.184,31.250,28.320,19.531,-15.625,0
191396.688,20.020,33.691,32.715,40.527,21.973,0
191396.692,25.879,30.273,30.762,40.039,25.391,0
191396.696,32.227,31.250,24.414,22.461,-11.719,0
191396.700,30.762,37.109,25.879,21.484,-29.785,0
191396.704,25.391,34.180,34.668,37.109,20.996,0
191396.707,27.832,26.367,31.738,47.363,47.852,0
191396.711,24.902,25.879,28.809,31.250,5.859,0
191396.715,28.320,29.297,37.109,20.020,0.977,0
191396.719,30.273,30.273,38.574,35.645,20.508,0
191396.723,26.367,26.367,31.738,51.758,69.824,0
191396.727,23.926,31.250,25.391,35.645,37.598,0
191396.731,26.367,40.527,21.973,29.785,11.230,0
191396.735,31.250,36.133,25.391,40.527,14.160,0
191396.739,36.133,31.738,26.367,48.340,18.066,0
191396.743,36.133,36.133,27.832,44.434,19.531,0
191396.747,32.227,36.621,32.227,33.203,-26.367,0
191396.750,33.691,32.227,32.715,28.809,-39.551,0
191396.754,35.156,27.344,33.203,40.039,8.789,0
191396.758,41.504,26.855,36.621,48.340,60.547,0
191396.762,37.109,32.715,37.598,32.227,20.020,0
191396.766,24.902,36.133,35.645,33.203,-34.668,0
191396.770,18.066,34.668,30.762,43.457,-6.348,0
191396.774,23.438,31.250,22.461,47.852,60.059,0
191396.778,28.320,30.762,27.832,42.480,54.688,0
191396.782,26.367,34.668,33.691,25.879,-5.859,0
191396.786,21.484,36.621,33.203,30.273,15.137,0
191396.789,21.973,33.203,34.180,45.898,37.598,0
191396.793,24.414,30.762,35.156,32.227,28.809,0
191396.797,22.949,31.250,32.715,11.230,13.184,0
191396.801,19.043,35.156,35.645,19.531,-10.742,0
191396.805,18.555,30.762,33.203,42.480,5.859,0
191396.809,21.973,28.320,27.832,37.598,43.945,0
191396.813,26.855,37.109,25.879,25.391,32.715,0
191396.817,24.902,37.598,32.227,26.367,8.789,0
191396.821,22.949,32.715,37.109,38.574,39.062,0
191396.825,32.715,30.273,35.645,48.828,67.383,0
191396.829,26.855,29.297,31.250,26.855,35.156,0
191396.832,24.902,32.227,30.762,12.207,-8.789,0
191396.836,30.762,33.203,36.133,29.297,27.832,0
191396.840,29.297,27.832,35.156,41.992,76.172,0
191396.844,25.391,26.855,28.809,30.273,46.387,0
191396.848,19.531,33.203,26.367,29.785,25.879,0
191396.852,17.578,32.227,27.832,41.504,30.762,0
191396.856,22.461,27.344,26.367,46.387,76.660,1
191396.860,21.484,25.391,27.344,29.297,11.719,0
191396.864,18.555,26.855,35.156,10.742,-30.762,0
191396.868,21.973,26.367,43.945,22.949,20.996,0
191396.872,24.414,22.461,42.969,39.551,43.945,0
191396.875,20.508,24.902,39.551,37.598,26.855,0
191396.879,20.508,31.738,38.574,19.043,-56.152,0
191396.883,20.508,31.738,34.668,12.695,-75.684,0
191396.887,18.066,29.785,31.738,31.738,-15.625,0
191396.891,21.973,33.203,29.297,39.551,57.129,0
191396.895,25.879,34.180,28.320,20.020,19.043,0
191396.899,25.879,32.715,25.879,15.625,-8.301,0
191396.903,23.438,36.621,20.508,26.855,32.227,0
191396.907,26.855,33.691,20.020,35.645,32.715,0
191396.911,28.809,30.762,32.715,32.715,55.176,0
191396.914,26.367,32.227,42.969,24.414,37.598,0
191396.918,20.020,29.785,42.969,17.578,4.883,0
191396.922,21.973,30.762,35.156,32.715,83.984,0
191396.926,28.320,33.691,33.203,34.180,99.121,0
191396.930,27.344,35.156,34.180,18.555,2.930,0
191396.934,24.902,34.668,29.297,16.113,-30.762,0
191396.938,21.973,32.715,25.879,30.762,45.410,0
191396.942,29.785,34.180,24.414,39.551,103.516,0
191396.946,30.762,36.621,20.996,23.438,35.645,0
191396.950,24.902,36.133,18.555,15.625,-23.438,0
191396.954,26.367,34.180,18.066,24.902,19.531,0
191396.957,38.086,31.250,23.438,35.645,77.148,0
191396.961,38.574,32.715,29.785,25.879,50.781,0
191396.965,27.344,36.133,35.156,16.602,16.602,0
191396.969,18.066,35.645,37.109,21.973,45.898,0
191396.973,18.066,32.715,32.715,27.832,55.664,0
191396.977,20.996,33.203,32.227,18.066,21.973,0
191396.981,18.555,34.668,34.180,11.719,7.812,0
191396.985,17.090,32.715,34.180,17.090,40.527,0
191396.989,24.902,28.809,32.227,25.879,95.215,0
191396.993,29.785,29.785,31.738,21.484,62.988,0
191396.997,28.320,35.156,31.250,6.836,-17.578,0
191397.000,24.414,35.156,28.809,9.277,-10.254,0
191397.004,23.926,29.297,30.762,28.809,72.754,0
191397.008,27.344,27.832,23.926,33.203,88.379,0
191397.012,33.691,32.227,21.973,21.484,31.738,0
191397.016,32.227,30.762,31.250,23.438,-6.348,0
191397.020,21.973,25.879,36.133,40.039,54.688,0
191397.024,24.902,24.902,35.645,51.758,63.965,0
191397.028,27.832,27.344,33.203,31.738,-16.602,0
191397.032,19.531,31.738,29.785,14.160,-15.137,0
191397.036,15.137,28.320,31.250,24.902,18.066,0
191397.039,16.602,22.461,31.738,41.992,30.762,0
191397.043,16.602,23.438,30.762,27.832,23.926,0
191397.047,16.602,29.297,33.691,12.207,20.020,0
191397.051,8.301,29.785,32.227,20.508,9.277,0
191397.055,4.395,23.438,27.832,24.414,40.527,0
191397.059,7.324,23.926,24.902,16.113,41.016,0
191397.063,4.883,26.855,25.391,8.301,-52.734,0
191397.067,-2.930,21.973,28.320,11.230,-101.562,0
191397.071,-2.441,17.578,29.297,25.391,-11.719,0
191397.075,7.324,23.438,32.715,28.320,67.871,0
191397.079,20.020,28.320,36.133,21.973,53.711,0
191397.082,24.414,28.320,29.297,15.137,15.137,0
191397.086,15.137,26.367,22.461,17.578,-19.531,0
191397.090,14.648,23.926,28.320,29.785,15.625,0
191397.094,15.137,22.949,34.668,20.508,36.621,0
191397.098,17.578,23.438,31.738,14.648,8.789,0
191397.102,21.973,25.391,27.344,28.809,-5.371,0
191397.106,24.414,27.832,26.367,44.922,48.828,0
191397.110,28.809,30.273,25.879,33.691,78.125,0
191397.114,29.785,28.320,33.691,20.996,22.949,0
191397.118,23.438,26.855,43.457,27.344,-6.348,0
191397.122,22.949,23.438,41.504,41.992,23.438,0
191397.125,25.879,17.578,32.227,37.109,68.848,0
191397.129,25.879,14.648,25.879,13.672,40.039,0
191397.133,24.902,18.555,21.973,14.648,-32.715,0
191397.137,27.832,25.879,29.785,36.133,-0.977,0
191397.141,28.809,30.762,33.691,38.574,60.059,0
191397.145,16.602,28.809,34.180,14.648,20.508,0
191397.149,12.695,30.762,39.062,11.230,-0.977,0
191397.153,18.555,32.227,33.203,28.320,35.156,0
191397.157,24.414,25.879,30.273,37.598,54.688,0
191397.161,21.484,24.414,31.738,19.531,40.527,0
191397.164,15.137,29.297,30.273,5.371,9.766,0
191397.168,18.555,29.785,33.203,22.949,-3.418,0
191397.172,25.391,25.391,31.250,37.109,42.969,0
191397.176,25.879,27.832,25.879,24.414,48.340,0
191397.180,22.949,32.227,22.949,11.230,16.113,0
191397.184,19.043,32.227,26.367,17.090,25.879,0
191397.188,25.879,31.738,33.203,31.738,63.965,0
191397.192,32.227,32.227,34.180,21.484,57.617,0
191397.196,23.438,37.109,30.762,3.906,20.020,0
191397.200,18.555,33.691,29.785,9.766,13.672,0
191397.204,22.949,24.414,29.785,23.438,20.508,0
191397.207,22.949,25.391,26.855,31.738,2.441,0
191397.211,21.973,26.855,20.996,22.461,-20.508,0
191397.215,25.391,28.320,23.926,20.508,-32.227,0
191397.219,20.020,35.156,27.832,26.855,-37.598,0
191397.223,13.672,36.133,25.879,30.273,-35.645,0
191397.227,14.160,37.109,28.809,17.578,-28.809,0
191397.231,12.695,35.645,29.297,-2.930,-49.805,0
191397.235,11.230,27.832,26.367,-3.906,-54.688,0
191397.239,11.719,31.250,22.461,9.766,32.227,0
191397.243,11.230,33.203,18.066,9.766,45.898,0
191397.247,7.812,28.809,17.578,-3.418,-16.602,0
191397.250,6.836,30.762,19.043,-5.371,-14.160,0
191397.254,15.625,30.762,26.855,15.625,26.367,0
191397.258,18.066,25.879,33.203,30.762,69.824,0
191397.262,9.766,26.855,29.297,9.766,53.711,0
191397.266,7.812,28.320,27.832,1.465,26.367,0
191397.270,8.789,24.902,25.879,24.902,57.617,0
191397.274,15.625,26.855,21.484,41.504,90.332,0
191397.278,21.973,32.715,20.996,24.902,57.617,0
191397.282,18.555,30.273,28.320,10.742,-2.930,0
191397.286,7.812,25.391,32.715,20.508,-7.324,0
191397.289,8.789,23.438,32.715,33.203,64.453,0
191397.293,19.531,28.320,38.574,27.832,46.875,0
191397.297,29.297,34.180,37.598,15.137,-2.441,0
191397.301,23.438,32.715,34.668,10.742,22.949,0
191397.305,18.555,30.273,35.645,27.344,32.715,0
191397.309,22.461,31.738,35.645,30.762,43.457,0
191397.313,17.090,35.156,34.180,12.207,18.555,0
191397.317,9.277,33.691,31.250,8.301,6.836,0
191397.321,9.766,28.809,30.273,20.996,65.430,0
191397.325,15.625,28.320,36.621,24.414,58.594,0
191397.329,17.578,33.691,33.691,10.254,-5.371,0
191397.332,17.090,34.180,36.133,7.812,-11.230,0
191397.336,13.184,26.367,36.133,18.066,32.227,0
191397.340,15.137,26.367,26.855,31.738,62.012,0
191397.344,19.531,32.715,28.809,20.020,37.598,0
191397.348,20.020,33.203,29.297,6.836,-12.207,0
191397.352,18.066,31.250,27.344,17.578,-2.930,0
191397.356,20.996,30.273,28.809,31.738,40.039,0
191397.360,20.508,30.762,34.180,26.367,-13.672,0
191397.364,19.043,30.273,36.133,15.625,-24.414,0
191397.368,12.207,27.832,32.227,17.090,1.465,0
191397.372,9.766,28.320,31.250,34.668,27.832,0
191397.375,15.137,32.715,31.250,35.156,77.637,0
191397.379,14.648,31.738,34.180,15.625,60.547,0
191397.383,11.230,34.668,37.109,11.230,-4.395,0
191397.387,11.719,36.621,34.180,26.855,-2.441,0
191397.391,16.602,32.227,30.273,37.109,91.797,0
191397.395,24.414,31.738,29.297,23.926,52.734,0
191397.399,25.391,33.691,23.438,21.484,-33.691,0
191397.403,16.113,28.809,16.602,28.320,-22.949,0
191397.407,20.020,23.926,24.414,35.156,37.598,0
191397.411,23.926,27.344,30.273,21.484,54.199,0
191397.414,19.531,29.297,33.203,5.371,-15.625,0
191397.418,21.484,32.227,36.133,17.090,-4.883,0
191397.422,22.461,34.180,37.598,45.898,62.500,0
191397.426,17.090,32.715,41.016,40.527,83.496,0
191397.430,10.742,32.227,35.156,13.184,52.246,0
191397.434,7.324,28.809,32.227,15.137,-19.531,0
191397.438,17.578,22.461,41.016,40.039,21.973,0
191397.442,30.762,27.344,41.504,45.410,53.223,0
191397.446,34.668,37.109,34.180,32.715,-6.836,0
191397.450,27.344,37.109,28.320,26.855,-20.020,0
191397.454,14.648,34.180,26.855,27.832,32.715,0
191397.457,15.137,32.715,32.227,31.250,66.895,0
191397.461,19.043,28.809,40.039,18.555,-4.883,0
191397.465,15.137,27.832,37.598,13.184,-44.434,0
191397.469,14.160,27.344,31.738,27.344,22.949,0
191397.473,20.508,26.855,36.621,37.109,64.453,0
191397.477,11.719,30.273,38.086,17.578,15.137,0
191397.481,7.324,34.668,36.621,5.371,13.184,0
191397.485,12.207,32.715,30.762,21.973,57.129,0
191397.489,19.043,27.344,20.996,34.668,104.004,0
191397.493,26.855,30.273,22.461,25.391,107.910,0
191397.497,24.902,32.227,28.809,12.207,45.898,0
191397.500,20.020,32.715,32.715,14.160,17.090,0
191397.504,19.043,28.320,33.203,30.762,75.684,0
191397.508,20.020,23.438,32.715,34.668,96.191,0
191397.512,21.484,30.762,27.344,20.020,53.711,0
191397.516,15.625,31.738,25.391,18.066,30.762,0
191397.520,9.277,27.832,35.156,23.926,15.625,0
191397.524,12.207,27.344,41.016,30.273,47.363,1
191397.528,11.230,26.367,31.738,17.090,65.430,0
191397.532,15.137,31.738,25.391,10.742,-15.625,0
191397.536,11.719,33.203,25.879,22.461,-28.809,0
191397.539,8.301,26.855,34.180,31.738,54.688,0
191397.543,15.137,25.879,41.992,25.879,67.871,0
191397.547,16.113,27.344,39.551,12.695,6.348,0
191397.551,15.137,26.367,30.762,15.625,-28.320,0
191397.555,22.949,27.832,30.273,32.715,14.160,0
191397.559,30.762,29.785,36.133,33.203,51.270,0
191397.563,27.832,34.668,37.598,16.113,-0.977,0
191397.567,25.391,33.691,38.086,7.812,-33.691,0
191397.571,27.344,29.297,34.668,25.391,52.734,0
191397.575,30.273,28.809,26.855,38.574,116.699,0
191397.579,37.598,32.227,22.949,20.996,73.730,0
191397.582,33.691,33.203,28.320,17.578,14.648,0
191397.586,20.020,26.855,35.156,34.180,35.645,0
191397.590,21.484,24.902,38.086,44.434,89.355,0
191397.594,21.484,27.832,31.250,29.785,51.270,0
191397.598,15.137,30.273,32.715,17.090,18.555,0
191397.602,10.254,31.250,35.645,21.973,21.973,0
191397.606,17.090,32.715,24.414,30.762,31.738,0
191397.610,20.996,35.156,21.973,17.090,17.578,0
191397.614,13.184,35.645,29.297,0.977,-21.973,0
191397.618,6.348,32.227,35.645,10.742,-7.324,0
191397.622,11.230,27.344,37.598,28.320,44.434,0
191397.625,23.926,26.855,33.691,26.855,29.785,0
191397.629,13.184,32.227,34.668,8.789,-13.672,0
191397.633,1.465,31.738,37.109,6.836,-35.645,0
191397.637,5.371,27.344,33.691,16.602,-25.391,0
191397.641,14.648,28.320,19.531,21.973,7.324,0
191397.645,18.066,29.785,16.113,6.836,-9.277,0
191397.649,16.113,32.227,23.926,0.000,-24.414,0
191397.653,20.996,33.691,31.250,18.555,-6.836,0
191397.657,30.273,34.668,38.086,38.574,41.992,0
191397.661,30.273,32.227,35.156,26.367,41.016,0
191397.664,25.391,30.762,32.715,13.672,-31.738,0
191397.668,27.832,32.715,30.762,30.762,-46.875,0
191397.672,21.973,28.320,24.414,39.551,17.090,0
191397.676,12.207,24.414,21.973,20.508,51.758,0
191397.680,12.207,28.809,20.508,4.395,0.488,0
191397.684,13.184,28.320,24.414,10.742,-23.438,0
191397.688,15.625,23.438,34.180,31.738,23.438,0
191397.692,19.531,24.902,38.574,34.180,44.434,0
191397.696,15.625,31.250,36.133,13.184,-0.977,0
191397.700,10.742,34.180,38.574,5.371,-42.969,0
191397.704,7.324,29.297,37.598,17.090,-14.160,0
191397.707,11.230,25.879,31.250,28.809,41.016,0
191397.711,22.949,32.227,28.320,16.602,39.062,0
191397.715,21.484,33.691,24.902,4.883,15.625,0
191397.719,14.648,25.879,20.508,18.066,10.742,0
191397.723,21.973,24.902,20.508,39.551,36.133,0
191397.727,26.367,29.785,29.785,23.926,2.441,0
191397.731,29.785,33.203,36.133,9.766,-37.109,0
191397.735,33.691,35.156,36.133,20.508,-12.695,0
191397.739,36.621,33.691,36.133,40.527,75.684,0
191397.743,41.016,32.227,38.086,36.621,72.754,0
191397.747,31.738,32.227,35.156,7.812,-28.320,0
191397.750,16.602,28.809,31.738,9.277,17.578,0
191397.754,8.789,24.902,34.180,27.832,112.793,0
191397.758,10.742,21.973,29.297,28.809,134.277,0
191397.762,15.625,24.414,23.926,12.207,109.863,0
191397.766,11.230,30.762,20.996,4.395,86.426,0
191397.770,12.695,32.227,19.531,20.508,128.906,0
191397.774,19.043,31.250,24.414,35.645,180.176,0
191397.778,13.672,30.762,26.367,20.996,144.043,0
191397.782,12.207,28.809,27.832,12.207,95.215,0
191397.786,19.043,27.832,29.297,22.461,101.074,0
191397.789,23.438,27.832,30.762,32.715,154.297,0
191397.793,16.602,27.832,33.691,20.020,134.277,0
191397.797,10.742,30.273,31.250,8.789,73.242,0
191397.801,10.742,31.250,29.785,16.113,91.309,0
191397.805,15.137,29.297,33.691,27.832,100.586,0
191397.809,20.020,33.203,31.250,26.855,110.352,0
191397.813,22.949,37.109,25.391,14.648,94.727,0
191397.817,23.438,33.691,30.762,14.648,75.684,0
191397.821,22.949,29.297,31.738,28.320,91.309,0
191397.825,34.180,30.762,24.902,37.109,106.445,0
191397.829,33.203,32.715,21.484,25.879,83.984,0
191397.832,17.090,27.832,28.809,20.508,62.500,0
191397.836,20.508,23.926,29.297,37.598,76.660,0
191397.840,30.762,26.367,18.066,44.922,86.914,0
191397.844,27.344,31.738,18.555,21.484,47.363,0
191397.848,19.531,31.250,30.273,5.371,-56.641,0
191397.852,19.043,27.344,40.527,19.043,-54.199,0
191397.856,24.414,29.297,39.551,49.316,38.574,0
191397.860,23.438,32.715,34.180,44.434,72.754,0
191397.864,26.367,29.297,34.180,22.461,4.883,0
191397.868,24.902,26.367,38.086,25.879,-17.090,0
191397.872,20.020,24.414,39.551,43.945,73.242,0
191397.875,26.367,21.484,31.250,41.016,70.801,0
