timestamps,TP9,AF7,AF8,TP10,Right AUX,Estimulo
217109.219,20.996,31.250,42.480,6.836,50.781,0
217109.223,37.598,34.180,47.852,21.484,47.363,0
217109.227,37.109,20.996,34.180,28.320,57.617,0
217109.231,34.180,20.996,31.738,36.133,32.715,0
217109.235,49.805,38.574,45.898,41.016,6.348,0
217109.238,72.754,51.758,48.340,58.594,4.395,0
217109.242,66.406,38.574,40.039,62.988,0.488,0
217109.246,53.711,20.020,31.250,49.316,-9.766,0
217109.250,59.082,30.762,34.180,62.012,-14.160,0
217109.254,56.641,32.715,29.785,66.406,3.906,0
217109.258,50.781,22.949,39.062,62.500,13.184,0
217109.262,46.387,15.137,50.781,54.199,6.348,0
217109.266,44.922,14.160,41.016,43.457,-6.836,0
217109.270,51.758,19.531,35.645,51.270,-27.344,0
217109.274,60.059,20.508,39.062,61.523,21.484,0
217109.277,61.035,21.973,42.480,68.359,41.992,0
217109.281,75.684,31.738,52.734,75.684,11.719,0
217109.285,74.219,25.879,57.129,76.172,22.461,0
217109.289,67.871,26.367,38.574,74.707,5.859,0
217109.293,77.148,29.785,35.156,74.219,5.859,0
217109.297,67.383,18.555,27.344,69.336,8.789,0
217109.301,61.523,23.438,18.555,60.547,25.879,0
217109.305,69.824,27.344,32.715,60.059,53.711,0
217109.309,75.684,24.414,41.016,73.730,13.184,0
217109.313,66.406,17.090,34.668,78.613,24.902,0
217109.317,61.523,8.301,41.504,75.684,42.480,0
217109.320,68.848,21.973,57.129,72.754,22.949,0
217109.324,71.289,36.621,50.293,65.430,20.020,0
217109.328,59.082,28.809,34.180,56.152,33.203,0
217109.332,59.570,22.461,31.738,57.617,57.129,0
217109.336,64.941,15.625,36.133,61.035,58.594,0
217109.340,66.895,16.602,39.551,62.988,51.270,0
217109.344,69.336,29.297,38.086,72.266,37.598,0
217109.348,66.406,24.902,31.250,75.684,14.160,0
217109.352,68.359,3.906,34.668,65.430,-34.668,0
217109.356,53.711,4.883,32.227,53.711,-55.176,0
217109.360,48.828,22.949,26.855,52.734,-17.090,0
217109.363,53.223,22.949,35.156,55.664,26.855,0
217109.367,39.551,19.043,37.109,52.246,32.715,0
217109.371,38.574,24.902,35.645,46.387,59.082,0
217109.375,44.434,21.973,33.203,43.945,79.590,0
217109.379,44.434,10.742,21.484,45.898,57.617,0
217109.383,52.734,16.602,28.320,52.246,65.430,0
217109.387,62.988,27.832,41.992,64.453,45.410,0
217109.391,67.871,21.484,43.945,76.660,41.016,0
217109.395,51.758,18.066,40.527,66.406,64.453,0
217109.399,45.898,22.461,33.691,50.781,23.926,0
217109.402,47.852,22.461,27.344,47.363,-4.883,0
217109.406,51.270,25.391,40.527,58.105,26.855,0
217109.410,62.500,23.438,54.688,66.406,16.113,0
217109.414,58.105,13.184,46.875,60.059,5.371,0
217109.418,51.758,14.648,35.156,57.617,41.504,0
217109.422,55.176,29.297,30.762,57.617,17.578,2
217109.426,50.781,42.969,30.273,59.082,20.508,0
217109.430,40.039,36.133,29.785,59.082,63.965,0
217109.434,33.691,22.461,12.207,51.270,28.809,0
217109.438,40.527,21.973,14.160,49.316,37.109,0
217109.442,35.156,17.090,39.062,31.738,39.062,0
217109.445,35.645,18.066,41.992,26.855,-4.395,0
217109.449,43.945,24.902,42.969,40.039,53.223,0
217109.453,41.992,22.461,41.992,46.387,76.172,0
217109.457,48.340,22.461,29.785,46.387,11.719,0
217109.461,43.457,27.832,18.066,37.598,14.160,0
217109.465,44.434,35.156,19.043,38.574,23.926,0
217109.469,53.711,31.250,31.738,45.898,32.227,0
217109.473,52.734,28.320,39.062,46.875,56.641,0
217109.477,44.434,19.043,37.598,31.250,59.082,0
217109.481,49.805,21.484,44.922,43.457,36.133,0
217109.485,61.523,34.668,50.781,56.641,0.977,0
217109.488,52.734,21.973,41.992,39.551,-32.227,0
217109.492,43.945,14.648,30.273,42.480,-23.926,0
217109.496,42.480,29.297,22.461,54.199,49.805,0
217109.500,40.527,42.480,25.879,52.734,49.805,0
217109.504,38.574,39.551,27.832,41.016,23.438,0
217109.508,42.480,27.344,23.438,32.227,62.012,0
217109.512,47.363,23.438,35.645,38.086,55.176,0
217109.516,42.969,26.367,47.852,47.852,31.250,0
217109.520,41.016,30.762,42.480,41.504,6.836,0
217109.524,45.898,30.273,34.668,36.133,6.836,0
217109.527,38.574,17.090,35.645,34.180,15.625,0
217109.531,34.180,10.254,34.668,26.855,4.883,0
217109.535,40.039,17.090,25.879,31.738,19.043,0
217109.539,49.316,30.762,12.695,46.875,34.668,0
217109.543,46.387,26.367,14.160,47.363,13.672,0
217109.547,35.156,13.672,23.438,24.902,9.277,0
217109.551,36.133,8.789,36.133,17.090,44.922,0
217109.555,40.527,11.230,42.969,27.832,48.340,0
217109.559,40.527,20.508,41.504,31.738,18.066,0
217109.563,39.551,28.320,38.574,33.203,10.742,0
217109.567,33.691,35.645,33.203,31.738,33.203,0
217109.570,35.645,34.668,32.227,35.645,42.969,0
217109.574,39.062,19.043,28.809,40.039,55.664,0
217109.578,43.945,11.230,25.391,37.109,68.359,0
217109.582,45.410,25.391,28.809,42.480,47.363,0
217109.586,44.922,33.691,28.320,48.340,28.809,0
217109.590,42.480,23.438,32.227,41.016,24.902,0
217109.594,33.203,15.625,33.691,29.785,8.301,0
217109.598,27.832,12.207,36.621,26.367,9.766,0
217109.602,37.598,15.625,41.504,33.203,51.758,0
217109.606,51.270,19.531,38.086,48.828,61.035,0
217109.610,47.363,24.902,33.691,47.852,10.742,0
217109.613,38.086,31.738,28.809,31.250,-12.695,0
217109.617,38.086,32.227,25.391,41.504,-1.953,0
217109.621,41.504,32.227,30.762,47.363,10.254,0
217109.625,38.574,32.715,34.668,33.691,25.391,0
217109.629,34.668,27.832,31.738,35.645,32.715,0
217109.633,32.715,27.344,28.809,33.203,26.855,0
217109.637,31.250,23.926,30.273,22.949,50.781,0
217109.641,27.832,13.672,31.738,26.855,40.527,0
217109.645,31.250,15.625,23.926,25.391,-12.207,0
217109.649,36.133,27.832,32.227,23.926,2.441,0
217109.652,35.645,28.809,35.645,33.691,27.832,0
217109.656,42.480,29.297,24.414,41.992,28.320,0
217109.660,47.852,41.016,30.762,48.340,62.988,0
217109.664,43.457,38.086,42.480,37.598,64.453,0
217109.668,28.809,26.855,41.992,26.367,18.555,0
217109.672,27.832,24.902,39.062,33.691,13.672,0
217109.676,38.574,15.625,29.785,26.855,35.156,0
217109.680,36.133,9.766,23.926,10.254,23.438,0
217109.684,36.133,29.297,29.785,20.020,-19.531,0
217109.688,43.457,42.480,36.133,33.691,-22.461,0
217109.692,61.523,39.551,36.133,45.898,-5.371,0
217109.695,55.664,24.902,28.320,44.434,3.906,0
217109.699,21.484,21.484,39.551,19.531,13.672,0
217109.703,13.184,21.484,46.387,20.020,-1.465,0
217109.707,20.996,20.996,33.203,27.344,-7.812,0
217109.711,25.391,20.996,34.180,18.555,-4.883,0
217109.715,25.879,14.648,40.527,30.273,18.555,0
217109.719,31.738,28.809,45.410,39.551,27.832,0
217109.723,30.762,36.133,30.762,30.762,5.859,0
217109.727,28.320,27.344,12.207,23.438,-19.043,0
217109.731,39.551,35.156,25.879,30.762,-36.621,0
217109.735,34.668,35.645,36.133,33.691,-14.648,0
217109.738,30.273,31.250,28.320,24.902,21.484,0
217109.742,28.809,32.715,25.879,28.809,50.781,0
217109.746,16.113,18.555,33.203,20.020,40.527,0
217109.750,16.602,12.695,47.852,18.555,17.578,0
217109.754,38.574,22.949,54.199,41.016,24.414,0
217109.758,46.875,26.367,32.227,41.992,13.672,0
217109.762,41.992,30.762,23.438,33.691,-8.789,0
217109.766,39.551,36.133,36.133,32.227,19.531,0
217109.770,37.109,37.598,42.969,35.156,48.828,0
217109.774,34.180,35.645,42.969,24.902,38.574,0
217109.777,35.156,33.691,32.715,22.461,28.809,0
217109.781,33.203,29.785,27.832,37.598,46.387,0
217109.785,35.156,21.484,43.457,42.969,59.082,0
217109.789,39.551,25.879,39.062,37.598,70.312,0
217109.793,34.180,35.645,27.832,36.133,81.543,0
217109.797,34.668,35.645,35.645,43.457,51.758,0
217109.801,41.992,29.297,30.273,40.527,62.988,0
217109.805,41.504,28.809,25.391,41.992,66.406,0
217109.809,44.434,37.109,38.086,41.016,47.363,0
217109.813,30.762,27.832,38.574,23.438,70.801,0
217109.817,18.555,18.555,32.227,16.602,50.293,0
217109.820,20.996,12.207,35.645,21.484,38.574,0
217109.824,27.832,16.602,36.133,33.203,24.414,0
217109.828,29.785,29.297,33.691,40.527,27.832,0
217109.832,31.738,39.062,40.039,51.270,56.152,0
217109.836,30.273,37.109,37.109,55.664,17.578,0
217109.840,24.414,29.297,29.785,44.434,34.180,0
217109.844,29.785,35.645,27.832,43.457,49.805,0
217109.848,33.203,30.762,28.809,34.180,40.039,0
217109.852,25.879,6.348,38.574,21.973,33.691,0
217109.856,24.414,1.953,40.527,21.484,33.203,0
217109.860,31.738,13.184,31.738,23.926,42.969,0
217109.863,32.715,13.184,20.996,20.508,0.977,0
217109.867,37.598,28.320,6.836,39.551,-0.488,0
217109.871,42.480,43.457,23.438,54.688,30.762,0
217109.875,38.574,37.109,56.152,42.480,21.973,0
217109.879,40.527,32.715,55.664,39.062,40.527,0
217109.883,38.574,23.926,33.691,32.715,17.090,0
217109.887,23.438,6.348,21.973,27.832,8.789,0
217109.891,7.812,-1.953,26.855,26.855,7.324,0
217109.895,17.090,12.695,27.832,30.273,26.855,0
217109.899,30.762,27.832,28.809,39.062,58.105,0
217109.902,24.414,27.832,31.250,37.598,52.246,0
217109.906,22.461,29.297,23.438,28.320,41.504,0
217109.910,29.785,22.461,23.926,34.668,-14.648,0
217109.914,29.785,14.648,37.109,52.246,1.953,0
217109.918,21.973,22.461,40.527,46.387,37.109,0
217109.922,19.531,22.949,32.227,23.926,6.348,0
217109.926,24.414,20.996,34.180,21.973,11.230,0
217109.930,24.414,21.973,42.969,30.273,24.414,0
217109.934,21.973,18.066,33.203,30.762,18.066,0
217109.938,24.902,16.602,35.645,27.344,28.809,0
217109.942,23.926,18.066,35.156,25.879,48.340,0
217109.945,28.320,13.184,20.996,32.227,61.035,0
217109.949,37.598,17.578,26.855,48.340,75.684,0
217109.953,43.457,31.250,32.227,48.828,81.055,0
217109.957,38.574,36.133,35.156,36.133,86.426,0
217109.961,33.203,28.809,43.457,45.410,82.520,0
217109.965,32.715,19.531,37.598,59.570,69.336,0
217109.969,46.875,24.902,30.762,52.734,87.891,0
217109.973,43.945,21.484,30.273,44.922,104.004,0
217109.977,20.020,4.395,16.113,28.320,99.121,0
217109.981,14.648,6.348,14.160,15.625,62.500,0
217109.985,17.578,15.137,31.738,19.043,60.059,0
217109.988,26.855,24.902,47.363,27.344,75.195,0
217109.992,38.574,29.297,56.641,36.621,50.293,0
217109.996,44.922,28.320,37.109,41.016,24.902,0
217110.000,48.340,38.574,29.785,41.016,14.648,0
217110.004,42.969,32.227,38.086,50.293,33.203,0
217110.008,29.297,23.926,19.531,52.246,41.016,0
217110.012,23.926,32.227,18.555,36.621,58.594,0
217110.016,16.602,18.066,28.809,24.414,37.598,0
217110.020,18.066,9.766,30.762,16.602,24.902,0
217110.024,23.438,20.020,19.043,21.484,54.688,0
217110.027,30.273,22.949,10.742,26.855,67.871,0
217110.031,45.898,26.855,36.133,34.668,86.426,0
217110.035,41.504,23.926,49.805,39.062,54.688,0
217110.039,28.809,17.578,44.434,34.668,-2.441,0
217110.043,29.297,21.484,31.738,31.738,25.391,0
217110.047,31.250,18.555,18.066,32.715,34.668,0
217110.051,33.691,16.602,32.715,47.852,29.785,0
217110.055,32.715,29.297,39.551,42.969,31.738,0
217110.059,41.504,41.016,35.156,35.645,7.324,0
217110.063,44.922,39.062,39.551,37.598,22.461,0
217110.067,35.645,25.879,36.621,36.621,64.453,0
217110.070,33.203,24.414,35.156,31.250,29.785,0
217110.074,29.785,22.949,35.645,26.367,-19.531,0
217110.078,26.855,20.508,26.367,32.715,-21.484,0
217110.082,20.508,10.254,22.461,40.039,-23.438,0
217110.086,27.832,10.254,37.598,33.691,-20.020,0
217110.090,30.273,20.020,39.551,20.020,-24.902,0
217110.094,29.297,29.297,31.250,32.715,5.859,0
217110.098,37.109,37.598,43.457,44.434,33.691,0
217110.102,31.250,30.762,42.969,26.367,16.113,0
217110.106,27.344,15.625,31.738,13.672,-27.344,0
217110.110,34.668,15.137,38.086,27.832,6.348,0
217110.113,40.039,23.438,37.109,36.133,50.293,0
217110.117,45.410,21.973,27.832,35.645,27.832,0
217110.121,56.641,23.438,22.461,44.922,13.672,0
217110.125,51.270,19.043,24.902,46.387,80.566,2
217110.129,31.738,15.625,29.297,38.086,92.285,0
217110.133,30.762,23.926,33.691,37.109,6.836,0
217110.137,38.086,31.738,33.203,42.480,-26.855,0
217110.141,26.367,26.855,39.062,35.645,0.488,0
217110.145,22.461,18.555,36.133,19.043,24.414,0
217110.149,25.879,23.438,32.715,9.277,-9.277,0
217110.152,24.414,29.785,46.387,21.973,-37.598,0
217110.156,30.273,27.344,39.551,43.945,-1.953,0
217110.160,37.598,29.297,29.297,53.711,20.508,0
217110.164,44.922,30.273,33.203,51.270,0.488,0
217110.168,42.969,30.762,29.785,41.992,1.465,0
217110.172,36.133,32.227,28.809,33.203,25.879,0
217110.176,29.785,20.020,18.066,34.180,6.348,0
217110.180,30.273,11.230,14.160,35.645,5.371,0
217110.184,37.598,21.484,39.062,34.668,19.043,0
217110.188,39.062,30.762,42.480,41.016,-1.953,0
217110.192,41.504,33.203,37.109,43.945,-9.277,0
217110.195,41.016,37.109,39.062,38.086,-8.301,0
217110.199,50.293,40.039,37.598,45.410,2.930,0
217110.203,52.246,41.016,18.555,45.410,47.852,0
217110.207,43.457,37.109,11.230,36.133,59.082,0
217110.211,40.039,20.508,29.785,30.762,53.711,0
217110.215,33.203,11.230,32.715,25.391,63.477,0
217110.219,29.785,19.531,22.461,27.832,19.043,0
217110.223,35.645,34.180,20.996,31.250,14.160,0
217110.227,41.992,36.621,33.203,38.574,49.316,0
217110.231,41.992,33.691,36.621,37.598,51.270,0
217110.235,37.598,41.016,40.527,41.016,62.012,0
217110.238,36.621,39.062,33.691,40.527,1.465,0
217110.242,32.227,32.227,21.484,32.227,-17.578,0
217110.246,27.344,28.320,27.832,32.715,59.082,0
217110.250,33.203,30.273,29.297,37.598,83.496,0
217110.254,36.621,32.715,28.320,34.668,92.773,0
217110.258,32.715,24.414,31.738,29.785,69.824,0
217110.262,25.879,7.812,29.785,31.738,91.309,0
217110.266,30.273,20.508,36.621,35.156,107.910,0
217110.270,28.809,41.016,53.711,34.668,80.078,0
217110.274,29.785,40.039,49.316,31.250,76.172,0
217110.277,37.598,33.203,33.203,33.691,71.289,0
217110.281,29.297,25.391,28.809,32.715,52.734,0
217110.285,20.996,18.066,22.461,34.668,14.648,0
217110.289,24.902,21.484,26.367,40.039,40.039,0
217110.293,28.809,30.762,40.039,39.062,73.242,0
217110.297,23.438,26.855,37.109,35.645,63.477,0
217110.301,36.133,16.113,43.457,38.574,49.316,0
217110.305,46.387,17.578,35.156,48.340,53.223,0
217110.309,40.039,26.855,20.996,42.480,80.078,0
217110.313,33.691,28.320,29.785,31.250,96.680,0
217110.317,39.551,37.109,38.574,34.668,81.543,0
217110.320,43.457,39.551,30.273,47.363,60.059,0
217110.324,31.250,25.879,18.555,30.273,22.949,0
217110.328,18.555,16.113,28.320,12.695,-11.230,0
217110.332,11.719,16.602,32.715,21.973,0.488,0
217110.336,21.973,25.879,27.832,32.227,25.391,0
217110.340,29.785,35.645,26.367,32.227,3.906,0
217110.344,30.762,29.785,36.133,30.762,-3.906,0
217110.348,35.645,22.461,42.969,39.551,24.414,0
217110.352,32.715,27.344,37.109,39.062,31.738,0
217110.356,23.926,28.320,30.762,27.832,38.086,0
217110.360,17.578,12.207,14.160,23.926,44.922,0
217110.363,19.043,4.883,9.766,23.926,32.715,0
217110.367,22.949,12.207,28.320,28.809,27.832,0
217110.371,27.832,34.180,45.410,47.363,53.223,0
217110.375,27.832,33.203,42.969,39.551,63.965,0
217110.379,27.344,16.113,38.086,30.273,55.176,0
217110.383,26.367,23.926,42.480,36.621,26.855,0
217110.387,32.227,31.250,41.992,35.156,32.227,0
217110.391,49.316,27.832,38.086,45.410,43.945,0
217110.395,56.641,24.902,38.574,54.199,50.293,0
217110.399,55.664,27.832,34.180,51.758,28.320,0
217110.402,43.457,24.902,28.320,43.457,9.766,0
217110.406,26.367,19.043,26.855,28.320,21.973,0
217110.410,21.484,21.973,31.738,29.297,51.270,0
217110.414,25.391,24.902,40.527,32.715,90.332,0
217110.418,30.273,36.621,43.457,36.133,143.555,0
217110.422,33.203,37.109,28.809,37.109,137.207,0
217110.426,41.504,24.414,21.484,34.180,109.863,0
217110.430,60.547,33.691,43.457,61.035,122.559,0
217110.434,61.035,30.762,49.316,58.594,84.473,0
217110.438,32.715,10.742,27.344,21.484,76.172,0
217110.442,16.602,14.160,13.672,16.602,81.055,0
217110.445,19.531,25.879,19.531,25.879,33.203,0
217110.449,27.832,31.738,37.109,19.531,53.223,0
217110.453,32.227,35.645,41.504,23.438,72.266,0
217110.457,37.598,35.156,40.527,34.180,79.102,0
217110.461,33.691,24.414,35.645,26.367,59.570,0
217110.465,39.062,17.578,34.668,31.250,41.016,0
217110.469,49.316,21.973,35.645,40.527,59.082,0
217110.473,42.480,21.484,35.645,38.574,53.223,0
217110.477,40.039,22.949,29.785,32.715,12.207,0
217110.481,37.598,25.391,18.066,28.809,33.691,0
217110.485,38.574,20.020,28.320,44.434,104.980,0
217110.488,37.109,20.508,40.039,37.598,69.336,0
217110.492,28.320,26.367,30.762,16.113,42.480,0
217110.496,27.832,21.973,26.367,19.531,38.574,0
217110.500,31.738,25.879,27.832,23.438,40.527,0
217110.504,30.762,35.156,21.973,24.902,38.086,0
217110.508,30.762,33.203,26.855,26.855,28.320,0
217110.512,28.320,30.762,30.762,18.555,-2.930,0
217110.516,26.855,21.973,31.250,15.137,-37.109,0
217110.520,24.414,11.719,28.320,20.020,-21.484,0
217110.524,13.184,20.996,24.902,16.113,-30.762,0
217110.527,11.719,24.902,29.297,15.625,-37.109,0
217110.531,23.926,21.484,34.668,23.926,2.930,0
217110.535,33.691,27.344,34.668,31.738,-16.602,0
217110.539,34.668,37.598,26.367,29.297,-36.133,0
217110.543,31.250,36.133,3.418,30.273,-19.531,0
217110.547,27.344,15.625,10.254,29.297,-12.207,0
217110.551,23.438,10.254,40.039,20.508,-14.648,0
217110.555,16.602,18.066,30.273,20.996,8.789,0
217110.559,19.043,19.531,26.367,24.414,-6.836,0
217110.563,30.762,27.832,46.387,26.367,-35.645,0
217110.567,9.766,26.855,50.781,13.672,-64.453,0
217110.570,-6.348,21.973,35.156,4.883,-64.453,0
217110.574,11.230,24.414,32.227,13.184,10.742,0
217110.578,28.809,36.621,39.551,20.020,19.043,0
217110.582,28.320,33.691,34.668,20.996,23.438,0
217110.586,17.090,22.461,41.016,20.020,58.594,0
217110.590,20.996,16.113,42.480,20.020,80.566,0
217110.594,18.555,11.230,19.531,19.043,84.961,0
217110.598,8.301,11.719,0.977,18.555,62.012,0
217110.602,15.625,20.996,14.160,20.508,19.531,0
217110.606,21.973,16.602,40.039,22.949,8.789,0
217110.610,23.926,15.625,47.852,25.879,26.367,0
217110.613,24.902,31.250,33.691,19.043,11.719,0
217110.617,28.809,35.156,28.320,23.438,-3.418,0
217110.621,28.320,37.598,43.945,36.133,39.062,0
217110.625,23.926,42.969,47.852,29.785,62.012,0
217110.629,27.832,34.180,41.016,19.043,83.984,0
217110.633,32.227,24.414,31.738,15.625,84.961,0
217110.637,25.391,17.090,23.926,16.602,58.105,0
217110.641,35.645,26.367,32.227,35.645,43.945,0
217110.645,42.480,36.621,24.902,36.133,28.809,0
217110.649,36.621,30.273,8.301,14.160,7.812,0
217110.652,47.852,33.203,30.762,30.762,-29.785,0
217110.656,41.992,29.297,50.781,37.109,-45.410,0
217110.660,24.902,21.973,49.316,21.484,-49.805,0
217110.664,28.320,27.832,49.805,22.949,-33.203,0
217110.668,27.344,25.391,43.945,24.902,6.836,0
217110.672,29.785,16.602,41.992,29.297,20.020,0
217110.676,39.551,21.484,43.945,36.621,30.273,0
217110.680,39.062,25.879,41.016,49.316,30.273,0
217110.684,36.621,13.672,29.785,45.410,35.156,0
217110.688,54.199,27.344,34.668,44.434,47.852,0
217110.692,58.105,45.410,52.734,46.387,40.527,0
217110.695,33.691,23.926,41.992,30.762,28.809,0
217110.699,17.090,3.906,24.902,26.855,32.227,0
217110.703,14.160,4.395,20.996,30.273,28.320,0
217110.707,24.902,5.859,33.203,30.273,18.066,0
217110.711,23.926,9.277,42.969,30.273,34.668,0
217110.715,28.809,29.785,38.574,39.062,56.641,0
217110.719,42.480,40.527,29.297,54.199,75.684,2
217110.723,42.480,40.039,28.320,56.152,49.316,0
217110.727,48.340,45.898,32.715,53.223,46.387,0
217110.731,50.781,46.875,27.832,60.059,54.199,0
217110.735,42.480,25.879,29.297,43.457,57.617,0
217110.738,35.156,-1.953,32.715,16.113,81.055,0
217110.742,22.949,-2.930,32.715,5.859,102.051,0
217110.746,22.461,16.113,32.227,8.789,91.797,0
217110.750,30.273,38.086,35.156,22.461,61.523,0
217110.754,34.180,42.969,28.320,31.738,44.434,0
217110.758,33.691,35.156,9.277,26.367,53.711,0
217110.762,29.297,28.320,16.113,24.902,62.988,0
217110.766,31.250,17.090,40.039,31.250,23.926,0
217110.770,43.457,24.414,44.922,54.688,14.648,0
217110.774,51.758,35.645,29.297,65.918,26.367,0
217110.777,45.410,26.855,28.320,43.457,50.781,0
217110.781,36.621,28.809,29.297,31.250,72.754,0
217110.785,32.227,19.531,14.160,25.391,82.031,0
217110.789,23.438,10.742,18.066,17.578,77.637,0
217110.793,11.230,14.160,29.297,20.020,70.312,0
217110.797,18.066,11.230,42.969,34.180,58.594,0
217110.801,19.531,8.301,46.387,40.039,76.172,0
217110.805,26.367,32.227,36.133,39.062,79.590,0
217110.809,37.598,41.992,29.297,34.668,7.324,0
217110.813,33.691,33.203,18.066,36.621,-27.832,0
217110.817,26.855,31.250,16.113,43.457,-18.066,0
217110.820,15.625,29.785,6.836,31.250,-20.020,0
217110.824,15.137,27.344,0.977,29.297,-2.441,0
217110.828,18.555,21.973,33.691,34.180,14.160,0
217110.832,19.531,21.973,50.781,20.508,9.766,0
217110.836,15.137,12.695,33.691,7.324,-13.184,0
217110.840,19.043,12.695,25.391,11.719,-19.043,0
217110.844,29.785,25.391,23.438,21.484,7.812,0
217110.848,31.250,28.809,24.902,24.902,44.434,0
217110.852,29.297,29.297,29.297,26.367,32.715,0
217110.856,40.039,33.691,39.062,41.992,30.762,0
217110.860,43.457,30.762,43.457,48.340,72.754,0
217110.863,36.621,15.625,29.297,39.062,55.176,0
217110.867,38.086,9.277,33.691,41.504,7.812,0
217110.871,39.551,16.602,37.598,37.598,6.836,0
217110.875,37.109,19.043,24.414,38.086,26.367,0
217110.879,33.203,29.297,26.367,43.945,27.832,0
217110.883,23.926,38.086,31.250,25.879,16.113,0
217110.887,26.855,27.832,20.508,21.484,9.277,0
217110.891,42.480,27.344,19.043,36.621,11.719,0
217110.895,44.434,33.203,30.273,38.574,-5.371,0
217110.899,39.551,30.762,25.879,29.297,-50.781,0
217110.902,37.598,30.273,39.062,35.645,-22.461,0
217110.906,41.016,33.203,45.410,45.898,9.766,0
217110.910,32.715,22.949,19.043,32.227,-2.930,0
217110.914,22.461,16.113,15.137,17.090,0.977,0
217110.918,20.020,18.555,21.484,9.277,0.977,0
217110.922,26.367,27.344,27.832,19.531,-1.465,0
217110.926,40.527,27.832,35.645,38.574,1.465,0
217110.930,50.293,16.602,31.250,53.711,21.973,0
217110.934,53.711,15.137,21.973,55.176,12.695,0
217110.938,47.363,31.738,26.855,51.758,22.461,0
217110.942,49.805,39.062,32.227,46.387,29.785,0
217110.945,59.082,38.574,39.062,40.039,-9.766,0
217110.949,56.152,36.133,45.410,52.734,13.672,0
217110.953,51.270,29.785,27.344,52.246,50.293,0
217110.957,43.457,25.879,20.508,33.203,24.414,0
217110.961,40.039,25.391,33.691,34.668,30.762,0
217110.965,45.898,30.762,30.273,41.504,58.594,0
217110.969,49.316,29.785,27.344,41.992,48.828,0
217110.973,49.316,18.066,34.180,44.434,49.805,0
217110.977,54.688,20.020,36.133,48.340,18.555,0
217110.981,53.711,27.832,36.621,49.316,-2.930,0
217110.985,46.387,29.785,36.621,36.621,10.254,0
217110.988,42.969,24.414,40.527,24.902,-19.531,0
217110.992,34.668,23.926,40.039,27.344,1.465,0
217110.996,32.715,30.762,32.227,28.809,30.762,0
217111.000,38.086,37.109,38.574,30.762,17.090,0
217111.004,42.480,36.133,35.645,33.691,29.785,0
217111.008,55.664,38.086,25.391,37.109,60.059,0
217111.012,61.523,37.109,23.438,45.898,109.375,0
217111.016,44.434,8.789,21.973,40.039,104.980,0
217111.020,30.273,0.977,32.227,30.273,71.777,0
217111.024,35.156,23.438,53.223,29.297,37.598,0
217111.027,32.715,33.691,55.176,39.062,5.371,0
217111.031,24.902,29.785,33.691,25.879,15.625,0
217111.035,37.109,25.391,24.902,17.090,29.785,0
217111.039,43.945,19.043,27.344,30.273,50.293,0
217111.043,37.598,22.461,28.809,27.344,46.875,0
217111.047,36.621,36.621,28.320,27.832,14.648,0
217111.051,43.457,39.551,28.320,41.016,28.809,0
217111.055,41.504,35.156,25.391,45.898,40.039,0
217111.059,33.203,27.344,29.785,39.062,42.969,0
217111.063,26.367,15.625,44.434,32.227,57.129,0
217111.067,18.066,17.578,47.852,24.902,48.340,0
217111.070,22.949,24.414,41.992,23.438,26.855,0
217111.074,35.156,21.973,32.715,32.227,15.137,0
217111.078,37.598,16.602,24.902,40.527,2.441,0
217111.082,41.504,23.438,31.738,52.246,-14.160,0
217111.086,41.504,35.645,44.434,47.363,34.668,0
217111.090,31.250,36.621,39.062,27.832,57.617,0
217111.094,36.621,32.715,34.180,39.551,8.301,0
217111.098,38.574,23.926,29.297,48.828,1.953,0
217111.102,29.297,20.020,14.160,37.109,39.062,0
217111.106,23.438,15.625,16.113,37.109,32.227,0
217111.110,23.926,22.461,33.691,40.039,23.926,0
217111.113,29.785,25.391,38.086,30.273,30.273,0
217111.117,33.691,19.043,36.621,30.273,47.852,0
217111.121,33.691,23.438,34.668,37.598,59.570,0
217111.125,36.133,26.855,25.391,41.504,45.898,0
217111.129,39.551,35.645,29.297,48.828,74.707,0
217111.133,42.480,41.016,41.504,55.664,85.938,0
217111.137,30.273,26.855,41.992,43.945,67.383,0
217111.141,21.973,19.531,29.297,34.180,63.477,0
217111.145,27.344,23.438,26.367,41.504,72.754,0
217111.149,24.414,21.973,29.297,36.133,36.621,0
217111.152,20.508,22.949,33.691,26.855,0.488,0
217111.156,25.391,25.391,34.668,24.902,24.902,0
217111.160,32.227,14.160,32.227,34.180,38.574,0
217111.164,45.898,24.414,30.273,51.270,47.852,0
217111.168,57.129,48.828,35.645,60.059,28.320,0
217111.172,47.852,32.227,41.504,45.410,17.090,0
217111.176,27.832,10.254,32.715,27.832,21.973,0
217111.180,18.555,14.160,34.180,25.391,31.250,0
217111.184,19.531,25.879,31.738,34.668,45.410,0
217111.188,24.902,33.203,22.461,37.598,66.895,0
217111.192,29.297,39.062,25.879,30.273,89.355,0
217111.195,25.391,29.785,29.297,34.180,64.941,0
217111.199,32.715,23.438,24.902,37.598,51.270,0
217111.203,42.480,23.926,27.344,32.227,31.250,0
217111.207,39.062,26.855,37.598,31.738,46.387,0
217111.211,34.668,25.391,34.668,30.762,27.344,0
217111.215,32.227,22.949,29.297,29.785,-19.531,0
217111.219,29.785,21.484,30.273,29.785,16.602,0
217111.223,27.344,20.508,39.551,31.738,61.035,0
